@relation LinuxForum-weka.filters.unsupervised.attribute.Remove-R1

@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute Feature72 numeric
@attribute class {Install-OS,Install-Software,Search-Data,Search-Documentation,Search-Hardware,Search-OS,Search-Software,Spam,Support-Document.,Support-Hardware,Support-Media,Support-OS,Support-Programming,Support-Software}

@data
1,1,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.089249,0.099391,0.687627,0.123732,0.074468,0.106383,0.702128,0.117021,0,0.2,0.045455,0.090909,0,0,0.015152,0,1,0.6,0.545455,0.909091,0,0.2,0.393939,0,0.333333,0.833333,0.488645,0,12.571429,9.8,10.272727,11.090909,4.318182,4.326531,4.449853,4.229508,0,0.9,0.19697,0.909091,0.090909,0.181818,0.363636,0.272727,0.090909,0.181818,1,0.727273,Support-OS
1,1,3,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0.425887,0.2881,0.129436,0.156576,0.255814,0.395349,0.186047,0.162791,0.272727,0,0,0.142857,0,0,0,0,0.727273,0.823529,0.625,0.142857,0,0.176471,0.375,0.714286,0.666667,0.666667,0.111111,0.5,18.545455,8.117647,7.75,10.714286,4.161765,4.130435,5.580645,4.026667,0.818182,0,0,0.857143,0.166667,0.333333,0.5,0.666667,0.166667,0.333333,1,0.666667,Install-Software
1,1,8,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0.212121,0.118788,0.397576,0.271515,0.379562,0.058394,0.262774,0.29927,0.038462,0,0.138889,0.097561,0,0,0.027778,0,0.019231,0.5,0.611111,0.146341,0.942308,0.5,0.222222,0.756098,0.821429,0.636364,0.555655,0.826618,3.365385,12.25,9.111111,5.463415,6.474286,4.755102,4.783537,8.513393,0.923077,0,0.638889,0.195122,0.076923,0.153846,0.230769,0.461538,0.076923,0.153846,1,0.846154,Support-OS
1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.257732,0.543814,0.103093,0.095361,0.325,0.425,0.1,0.15,0,0,0,0,0.076923,0,0,0,0.384615,0.647059,0.25,0.5,0.538462,0.352941,0.75,0.5,0.842105,0.708333,0.857143,0.777778,7.692308,12.411765,10,6.166667,5.17,5.037915,4.25,4.648649,0,0,0,0,0.25,0.5,1,0.75,0.25,0.5,1,0.75,Install-OS
1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.334975,0.349754,0.049261,0.26601,0.269231,0.346154,0.153846,0.230769,0,0,0.25,0,0,0,0,0,0.428571,0.222222,0,0.833333,0.571429,0.777778,0.75,0.166667,0.666667,0.4,0.6,0.25,9.714286,7.888889,2.5,9,3.911765,4.323944,4,4.092593,0,0,0.25,0,0.2,0.4,1,0.6,0.2,0.4,1,0.8,Search-Software
1,1,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.191781,0.077626,0.296804,0.43379,0.115385,0.115385,0.384615,0.384615,0,0,0.1,0.2,0,0.333333,0,0,0.333333,0.666667,0.5,0.6,0.666667,0,0.4,0.2,0.666667,0.666667,0.222222,0.423077,14,5.666667,6.5,9.5,5.214286,4.823529,5.769231,4.705263,0,0,0.4,0.2,0.166667,0.333333,0.5,0.666667,0.166667,0.333333,1,0.833333,Search-Software
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.125,0,0,0,0,0,0,0,0.5,0,0,0,0.375,0,0,0,0.375,0,0,0,8.25,0,0,0,4.333333,0,0,0,0.625,0,0,0,0.5,0,0,0,1,0,0,0,Support-Software
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885593,0.114407,0,0,0.885714,0.114286,0,0,0,0.25,0,0,0,0,0,0,0.129032,0.25,0,0,0.870968,0.5,0,0,0.694444,0.857143,0,0,6.741935,6.75,0,0,5.368421,4.740741,0,0,0,0.25,0,0,0.5,1,0,0,0.5,1,0,0,Support-OS
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.869792,0.104167,0,0.026042,0.642857,0.142857,0,0.214286,0.111111,0,0,0,0,0,0,0.333333,0.555556,1,0,0,0.333333,0,0,0.666667,0.5,0.333333,0,0.8,18.555556,10,0,1.666667,4.077844,4.2,0,5.2,0.666667,0,0,0,0.333333,0.666667,0,1,0.333333,0.666667,0,1,Search-Software
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.325581,0.054264,0.620155,0,0.5,0.1,0.4,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0.6,1,0,0,0.625,0,0,0,8.4,7,20,0,4.404762,5.142857,4.2,0,0,0,0,0,0.333333,0.666667,1,0,0.333333,0.666667,1,0,Support-Programming
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663366,0.207921,0,0.128713,0.571429,0.285714,0,0.142857,0.25,0.5,0,0,0,0,0,0,0.75,0.5,0,1,0,0,0,0,0.428571,0,0,0,16.75,10.5,0,13,4.104478,4,0,3.307692,0.75,1,0,0,0.333333,0.666667,0,1,0.333333,0.666667,0,1,Support-OS
1,1,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.13715,0.118509,0.400799,0.343542,0.10989,0.098901,0.472527,0.318681,0.1,0.222222,0.116279,0,0,0,0,0,0.3,0.111111,0.255814,0.413793,0.6,0.666667,0.627907,0.586207,0.714286,0.538462,0.462121,0.458333,10.3,9.888889,7,8.896552,4.92233,4.775281,5.083056,4.976744,1,0.888889,0.023256,0,0.083333,0.166667,0.333333,0.25,0.083333,0.166667,1,0.916667,Support-Software
1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.371795,0.029915,0.153846,0.444444,0.151515,0.030303,0.212121,0.606061,0,0,0.285714,0.05,0.2,0,0,0.45,0.8,1,0.428571,0.4,0,0,0.285714,0.1,0,0,0.375,0.313333,17.4,7,5.142857,5.2,3.954023,3.857143,5.638889,5,0,0,0.285714,0.6,0.090909,0.181818,0.363636,0.272727,0.090909,0.181818,0.909091,1,Support-OS
1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.223926,0.092025,0.481595,0.202454,0.16129,0.129032,0.451613,0.258065,0,0,0,0,0,0,0,0,0.6,0.5,0.642857,1,0.4,0.5,0.357143,0,0.25,0.666667,0.433333,0,14.6,7.5,11.214286,8.25,3.630137,5.1,4.286624,3.848485,0,0,0,0,0.166667,0.333333,0.5,0.666667,0.166667,0.333333,1,0.666667,Support-OS
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.350993,0.370861,0.172185,0.10596,0.461538,0.307692,0.076923,0.153846,0.333333,0.25,1,0.5,0,0,0,0,0.5,0.75,0,0.5,0.166667,0,0,0,0.666667,0.333333,0,0,8.833333,14,26,8,5.169811,4.75,3.692308,3.6875,0.666667,0.75,1,1,0.25,0.5,1,0.75,0.25,0.5,1,0.75,Support-Software
1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.141667,0.05,0.679167,0.129167,0.304348,0.043478,0.478261,0.173913,0.142857,0,0,0,0,0,0,0.25,0.285714,1,0.818182,0.75,0.571429,0,0.181818,0,0.727273,0,0.619048,0.3,4.857143,12,14.818182,7.75,5.176471,6.083333,5.343558,4.322581,0.714286,0,0,0,0.166667,0.333333,0.666667,0.5,0.166667,0.333333,1,0.833333,Support-Software
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.932432,0.067568,0,0,0.833333,0.166667,0,0,0.4,0,0,0,0,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,13.8,5,0,0,4.057971,4.8,0,0,0.8,0,0,0,0.5,1,0,0,0.5,1,0,0,Install-OS
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795455,0.204545,0,0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0.75,1,0,0,0.25,0,0,0,0,0,0,0,8.75,9,0,0,4.142857,3.888889,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,Support-Software
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59434,0.40566,0,0,0.545455,0.454545,0,0,0.333333,0,0,0,0,0,0,0,0.666667,0.4,0,0,0,0.6,0,0,0,0.666667,0,0,10.5,8.6,0,0,3.777778,4.232558,0,0,0.5,0,0,0,0.5,1,0,0,0.5,1,0,0,Install-Software
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.210526,0.616541,0.172932,0,0.285714,0.5,0.214286,0,0.25,0,0,0,0.25,0,0,0,0.5,0.428571,0.333333,0,0,0.571429,0.666667,0,0.666667,0.777778,0.6,0,7,11.714286,7.666667,0,3.857143,4.865854,5.565217,0,0.75,0,0,0,0.333333,0.666667,1,0,0.333333,0.666667,1,0,Search-Software
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.196078,0.803922,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,5,20.5,0,0,3.8,4.853659,0,0,0.5,0,0,0,0.5,1,0,0,0.5,1,0,0,Install-Software
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80303,0.151515,0,0.045455,0.7,0.2,0,0.1,0.142857,0,0,0,0,0,0,0,0.857143,1,0,0,0,0,0,1,0.428571,0,0,0,15.142857,10,0,6,4.09434,4.9,0,4,0.428571,0,0,0,0.333333,0.666667,0,1,0.333333,0.666667,0,1,Install-Software
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.674074,0.325926,0,0,0.833333,0.166667,0,0,0,0,0,0,0,0,0,0,0.533333,1,0,0,0.466667,0,0,0,0.866667,0,0,0,6.066667,14.666667,0,0,5.197802,4.295455,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,Install-Software
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661836,0.217391,0,0.120773,0.458333,0.208333,0,0.333333,0.090909,0,0,0,0,0,0,0,0.727273,0.8,0,0.125,0.181818,0.2,0,0.875,0.636364,0.333333,0,0.714286,12.454545,9,0,3.125,3.642336,4.955556,0,4.32,0.727273,0,0,0,0.333333,0.666667,0,1,0.333333,0.666667,0,1,Support-Media
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.507014,0.492986,0,0,0.452381,0.547619,0,0,0.263158,0,0,0,0.157895,0,0,0,0.421053,0.434783,0,0,0.157895,0.565217,0,0,0.545455,0.741935,0,0,13.315789,10.695652,0,0,4.379447,5.45122,0,0,0.421053,0,0,0,0.5,1,0,0,0.5,1,0,0,Support-Software
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.487047,0.512953,0,0,0.527778,0.472222,0,0,0.105263,0.058824,0,0,0,0,0,0,0.315789,0.470588,0,0,0.578947,0.470588,0,0,0.882353,0.6,0,0,4.947368,5.823529,0,0,4.851064,5.444444,0,0,0.157895,0.941176,0,0,0.5,1,0,0,0.5,1,0,0,Support-Media
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714286,0.285714,0,0,0.928571,0.071429,0,0,0.076923,0,0,0,0.076923,0,0,0,0.461538,1,0,0,0.384615,0,0,0,0.75,0,0,0,5.769231,30,0,0,4.106667,4.033333,0,0,0.846154,0,0,0,0.5,1,0,0,0.5,1,0,0,Support-Software
1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0.376855,0.068249,0.181009,0.373887,0.2,0.15,0.375,0.275,0.125,0,0.066667,0.363636,0.25,0,0,0,0.625,0.5,0.2,0.636364,0,0.5,0.733333,0,0,1,0.941176,0,15.875,3.833333,4.066667,11.454545,4.125984,6.391304,7.147541,4.753968,0.75,0,1,0.272727,0.2,0.4,0.8,0.6,0.2,0.4,0.8,1,Support-Programming
1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.219858,0.078014,0.478723,0.223404,0.24,0.04,0.4,0.32,0,1,0.2,0,0,0,0.1,0,0.666667,0,0.4,0,0.333333,0,0.3,1,0.666667,0,0.9,0.666667,10.333333,22,13.5,7.875,4.66129,4.772727,4.266667,4.111111,0,1,0.2,0,0.2,0.4,0.6,0.8,0.2,0.4,1,0.8,Support-Hardware
1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0.232432,0.012973,0.019459,0.735135,0.133929,0.008929,0.008929,0.848214,0.066667,0,1,0.010526,0,0,0,0.021053,0.733333,1,0,0.336842,0.2,0,0,0.631579,0.666667,0,0,0.601852,14.333333,12,18,7.157895,4.074419,3.916667,4.055556,4.883824,0.866667,0,1,0.673684,0.2,0.4,0.8,0.6,0.2,0.4,0.8,1,Support-Media
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.979695,0.020305,0,0,0.954545,0.045455,0,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0.571429,1,0,0,0.769231,0,0,0,9.190476,4,0,0,4.227979,4,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,Install-OS
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164179,0.835821,0,0,0.25,0.75,0,0,0.333333,0.111111,0,0,0,0,0,0,0.666667,0.777778,0,0,0,0.111111,0,0,0,0.375,0,0,11,18.666667,0,0,3.727273,4.589286,0,0,1,0.666667,0,0,0.5,1,0,0,0.5,1,0,0,Install-Software
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970339,0.029661,0,0,0.972973,0.027027,0,0,0.027778,1,0,0,0,0,0,0,0.388889,0,0,0,0.583333,0,0,0,0.902439,0,0,0,6.361111,7,0,0,5.406114,4.285714,0,0,1,1,0,0,0.5,1,0,0,0.5,1,0,0,Support-OS
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.583784,0.194595,0,0.221622,0.705882,0.117647,0,0.176471,0.083333,1,0,0,0,0,0,0,0.666667,0,0,1,0.25,0,0,0,0.615385,0,0,0,9,18,0,13.666667,4.888889,4.333333,0,4.414634,0.916667,0.5,0,0,0.333333,0.666667,0,1,0.333333,0.666667,0,1,Support-OS
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.173469,0.377551,0.44898,0,0.181818,0.545455,0.272727,0,0.5,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0,0,0,0.666667,0,0,8.5,6.166667,14.666667,0,3.411765,4.081081,4.295455,0,1,0,0,0,0.333333,0.666667,1,0,0.333333,0.666667,1,0,Support-Media
1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0.117073,0.160976,0.721951,0,0.104167,0.104167,0.791667,0,0,0,0.078947,0,0,0.2,0.026316,0,0.2,0,0.526316,0,0.8,0.8,0.368421,0,0.2,0.555556,0.404762,0,9.6,13.2,7.789474,0,4.645833,5.545455,4.851351,0,0,0,0.447368,0,0.166667,0.333333,0.5,0,0.166667,0.333333,1,0,Install-Software
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276265,0.229572,0.062257,0.431907,0.294118,0.147059,0.147059,0.411765,0.3,0,0,0.071429,0,0,0,0,0.3,1,0.2,0.785714,0.4,0,0.8,0.142857,0.692308,0,0.833333,0.615385,14.2,23.6,6.4,15.857143,4.549296,4.813559,5.21875,4.454955,0.5,0,0,0.142857,0.25,0.5,0.75,1,0.25,0.5,0.75,1,Install-OS
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.842697,0.157303,0,0,0.5,0.5,0,0,0,0,0,0,0.25,0,0,0,0.5,0.5,0,0,0.25,0.5,0,0,0.333333,0.833333,0,0,18.75,3.5,0,0,4.96,10.642857,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,Install-OS
1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.198413,0.187831,0.613757,0,0.075,0.375,0.55,0,0,0,0.181818,0,0,0,0,0,0.666667,0,0.363636,0,0.333333,1,0.454545,0,0,0.842105,0.561458,0,25,4.733333,10.545455,0,4.24,3.971831,4.547414,0,0,0,0.045455,0,0.166667,0.333333,0.5,0,0.166667,0.333333,1,0,Install-OS
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0.5625,0,0,0.285714,0.714286,0,0,0,0.1,0,0,0,0,0,0,0.75,0.4,0,0,0.25,0.5,0,0,0,0.6,0,0,8.75,4.5,0,0,3.314286,3.755556,0,0,0,0.8,0,0,0.5,1,0,0,0.5,1,0,0,Search-Software
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.841438,0.078224,0,0.080338,0.905882,0.047059,0,0.047059,0.012987,0,0,0,0.012987,0,0,0.5,0.220779,0.75,0,0.5,0.753247,0.25,0,0,0.924051,0.5,0,0.333333,5.168831,9.25,0,9.5,7.886935,4.243243,0,5.184211,1,0,0,0,0.333333,0.666667,0,1,0.333333,0.666667,0,1,Install-Software
2,1,3,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0.865479,0.002895,0.024499,0.107127,0.850202,0.004049,0.017544,0.128205,0.003175,0,0.153846,0.031579,0.001587,0,0,0,0.214286,1,0.615385,0.263158,0.780952,0,0.230769,0.705263,0.698164,0,0.488095,0.669198,6.168254,4.333333,8.461538,5.063158,5.374678,4.769231,4.590909,6.837838,0.033333,0,0.153846,0.094737,0.090909,0.272727,0.454545,0.363636,0.181818,0.272727,0.818182,1,Support-Media
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184375,0.459375,0.175,0.18125,0.2,0.3,0.25,0.25,0.25,0,0,0.6,0,0,0,0,0.5,1,1,0.4,0.25,0,0,0,0.333333,0.333333,0.666667,0.428571,14.75,24.5,11.2,11.6,4.542373,4.659864,4.357143,4.465517,0.75,0,0,0.2,0.25,0.5,1,0.75,0.25,0.5,1,0.75,Support-Software
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.265432,0.222222,0.123457,0.388889,0.266667,0.6,0.066667,0.066667,0.25,0,0,0,0,0,0,0,0,0.333333,1,0,0.75,0.666667,0,1,0.666667,0.8,0,0,10.75,4,20,63,3.604651,4.222222,4.8,3.52381,0.5,0,0,0,0.25,0.5,1,0.75,0.25,0.5,1,0.75,Support-Media
1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0.610063,0.389937,0,0,0.529412,0.470588,0,0,0.333333,0.375,0,0,0,0,0,0,0.444444,0,0,0,0.222222,0.625,0,0,0.714286,0.96,0,0,10.777778,7.75,0,0,3.958763,4.129032,0,0,0.333333,0.375,0,0,0.5,1,0,0,0.5,1,0,0,Install-Software
2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.042553,0,0,0,0,0,0,0,0.574468,0,0,0,0.382979,0,0,0,0.666667,0,0,0,10.329787,0,0,0,5.064882,0,0,0,0.755319,0,0,0,0.5,0,0,0,1,0,0,0,Install-Software
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220859,0.331288,0.276074,0.171779,0.315789,0.210526,0.157895,0.315789,0.166667,0,0,0.166667,0,0,0,0,0.5,1,1,0,0.333333,0,0,0.833333,0.666667,0.4,0,0.777778,6,13.5,15,4.666667,3.944444,4.222222,4.511111,5.071429,0.833333,0,0,1,0.25,0.5,1,0.75,0.25,0.5,1,0.75,Support-Software
1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154902,0.07451,0.354902,0.415686,0.15,0.05,0.316667,0.483333,0.111111,0,0,0.103448,0,0,0,0,0.777778,1,0.789474,0.655172,0.111111,0,0.210526,0.241379,0.583333,0,0.316667,0.635185,8.777778,12.666667,9.526316,7.310345,4.050633,4.184211,4.353591,4.188679,0.555556,0,0,0.068966,0.111111,0.222222,0.444444,0.333333,0.111111,0.222222,1,0.888889,Support-OS
1,1,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.101093,0.02459,0.286885,0.587432,0.04918,0.032787,0.295082,0.622951,0.333333,0,0.055556,0,0,0,0.111111,0.105263,0.333333,0,0.277778,0.078947,0.333333,1,0.555556,0.815789,0,0.666667,0.648148,0.654762,12.333333,4.5,5.833333,5.657895,4,4,4.466667,6.534884,0.333333,0,0.055556,0,0.125,0.25,0.5,0.375,0.125,0.25,1,0.875,Support-OS
1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0.089286,0.178571,0.625,0.107143,0.071429,0.166667,0.690476,0.071429,0.666667,0.142857,0,0,0,0,0,0,0,0.428571,0.172414,0.666667,0.333333,0.428571,0.827586,0.333333,0,0,0.777778,1,6.666667,5.714286,4.827586,8,3.8,4.95,5.85,4.333333,0.333333,0.857143,0,0,0.166667,0.333333,0.5,0.833333,0.166667,0.333333,1,0.833333,Search-Software
1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.165899,0.133641,0.700461,0,0.213115,0.098361,0.688525,0,0.153846,0,0.047619,0,0,0,0,0,0.615385,0.666667,0.428571,0,0.230769,0.333333,0.52381,0,0.75,0.625,0.586616,0,5.538462,9.666667,7.238095,0,3.972222,3.5,4.115132,0,0.230769,0,0.309524,0,0.125,0.25,0.375,0,0.125,0.25,1,0,Support-Media
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.5,0.5,0,0,0.25,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,14,4.666667,0,0,4.571429,6.285714,0,0,1,0,0,0,0.5,1,0,0,0.5,1,0,0,Search-Software
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377049,0.327869,0,0.295082,0.125,0.5,0,0.375,1,0,0,0,0,0.25,0,0,0,0.75,0,1,0,0,0,0,0,1,0,0,23,5,0,6,3.608696,6.1,0,4.055556,1,0,0,0,0.333333,0.666667,0,1,0.333333,0.666667,0,1,Support-OS
1,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.03929,0.069708,0.797212,0.09379,0.053435,0.076336,0.732824,0.137405,0.142857,0.1,0.135417,0.055556,0,0,0.010417,0,0.142857,0.4,0.229167,0.277778,0.714286,0.5,0.625,0.666667,0.7,0.785714,0.827474,0.835714,4.428571,5.5,6.552083,4.111111,5.258065,4.927273,4.496025,5.040541,0.428571,0.3,0.052083,0.833333,0.1,0.2,0.3,0.7,0.1,0.2,1,0.9,Support-Document.
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.805882,0,0,0,2.047619,0,0,0,7.767442,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,Search-Software
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.405836,0.440318,0.153846,0,0.435484,0.435484,0.129032,0,0.111111,0.148148,0,0,0,0,0,0,0.222222,0.259259,0.125,0,0.666667,0.592593,0.875,0,0.627451,0.77551,0.863636,0,5.666667,6.148148,7.25,0,4.882353,4.819277,4.741379,0,0.518519,0.259259,0,0,0.333333,0.666667,1,0,0.333333,0.666667,1,0,Install-Software
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589286,0.410714,0,0,0.652174,0.347826,0,0,0.066667,0.125,0,0,0,0,0,0,0.466667,0.25,0,0,0.466667,0.625,0,0,0.714286,0.818182,0,0,4.4,5.75,0,0,5.090909,4.217391,0,0,0.933333,0.75,0,0,0.5,1,0,0,0.5,1,0,0,Support-Media
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0.016021,0.024255,0.03093,0.928794,0.008427,0.01264,0.016152,0.962781,0.166667,0.166667,0.130435,0.10868,0,0,0,0.02407,0,0.055556,0.043478,0.042305,0.833333,0.777778,0.826087,0.824945,0.677419,0.816327,0.851064,0.962103,6,6.055556,6.043478,3.044493,5.111111,5.412844,6,7.439387,0.416667,0.111111,0.26087,0.003647,0.25,0.5,1,0.75,0.25,0.5,1,0.75,Install-Software
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245863,0.397163,0.356974,0,0.245614,0.333333,0.421053,0,0.071429,0.052632,0.041667,0,0,0,0,0,0.214286,0.210526,0.25,0,0.714286,0.736842,0.708333,0,0.8,0.727273,0.792453,0,7.428571,8.842105,6.291667,0,4.413462,4.339286,4.271523,0,0.857143,0.894737,0.791667,0,0.333333,0.666667,1,0,0.333333,0.666667,1,0,Install-OS
